date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2025-09-25,104.22500000000001,86.75833333333333,1220.75,81.70416666666667,60.60833333333333,13.416666666666666,0.305,28.708333333333332,1.03125,157.33333333333334,95.70833333333333
2025-09-26,119.41250000000001,104.27916666666665,1142.25,92.65833333333335,70.40416666666667,21.0,0.44708333333333333,23.916666666666668,1.0833333333333333,176.25,124.33333333333333
2025-09-27,104.49583333333334,94.70416666666667,1086.7916666666667,89.80416666666667,61.65833333333333,13.625,0.7666666666666666,16.25,0.46458333333333335,176.08333333333334,123.875
2025-09-28,81.72500000000001,76.575,1106.5,63.25,42.145833333333336,34.291666666666664,0.4070833333333333,9.708333333333334,1.1833333333333333,166.25,109.125
2025-09-29,59.96666666666667,57.479166666666664,1318.125,74.58333333333333,44.1625,22.083333333333332,0.24250000000000002,4.208333333333333,1.0520833333333333,152.875,88.91666666666667
2025-09-30,99.41250000000001,81.74166666666666,1149.875,81.28750000000001,55.40416666666667,24.958333333333332,0.51,30.833333333333332,0.8958333333333334,153.33333333333334,89.5
2025-10-01,124.27499999999999,81.05,1135.125,70.3625,52.00833333333333,16.625,0.32875,79.83333333333333,0.85,165.20833333333334,107.41666666666667
2025-10-02,133.65416666666667,88.53750000000001,1068.1666666666667,74.425,64.97916666666667,18.0,0.45208333333333334,80.125,0.9854166666666667,170.5,115.54166666666667
2025-10-03,73.24166666666666,68.17083333333333,879.2083333333334,79.55833333333334,56.333333333333336,26.333333333333332,0.5516666666666666,8.333333333333334,0.9145833333333333,160.0,99.66666666666667
2025-10-04,94.69166666666666,91.42916666666667,1192.4166666666667,84.75416666666666,67.30416666666666,21.166666666666668,0.6858333333333334,5.5,0.7833333333333333,162.0,102.625
2025-10-05,93.27499999999999,86.35000000000001,962.0,73.08333333333333,46.56666666666666,10.5,0.8708333333333332,12.375,0.13333333333333333,170.33333333333334,115.25
2025-10-06,63.20416666666667,55.1875,825.375,53.72083333333333,45.55416666666667,15.583333333333334,0.325,13.541666666666666,0.8229166666666666,145.29166666666666,86.79166666666667
2025-10-07,119.825,115.60416666666667,1862.2916666666667,64.98333333333333,89.19583333333333,5.708333333333333,0.51,6.125,0.8291666666666666,169.91666666666666,114.66666666666667
2025-10-08,48.27916666666667,45.67083333333333,924.125,60.35833333333333,38.770833333333336,3.1666666666666665,0.25416666666666665,3.9166666666666665,0.13541666666666666,163.45833333333334,105.5
2025-10-09,49.34166666666667,47.36666666666667,1107.5416666666667,56.375,37.15,3.25,0.24916666666666668,2.4166666666666665,0.17083333333333336,110.70833333333333,71.83333333333333
2025-10-10,79.83333333333333,78.58333333333333,1321.875,63.35,66.64999999999999,4.0,0.29916666666666664,0.6666666666666666,0.375,153.04166666666666,91.33333333333333
2025-10-11,95.30416666666667,94.06666666666666,1183.125,61.00833333333333,84.825,2.4166666666666665,0.3558333333333333,0.0,0.75625,166.16666666666666,108.83333333333333
2025-10-12,103.825,102.60416666666667,1994.4583333333333,53.54583333333333,78.47916666666667,2.0,0.29791666666666666,0.8333333333333334,0.47291666666666665,174.83333333333334,122.20833333333333
2025-10-13,95.28333333333335,93.15833333333335,2317.1666666666665,57.050000000000004,70.79166666666667,7.5,0.33166666666666667,2.25,0.8791666666666668,173.04166666666666,119.33333333333333
2025-10-14,106.625,104.5625,1629.9583333333333,69.65416666666667,78.33333333333333,8.416666666666666,0.48208333333333336,2.2083333333333335,0.7833333333333333,170.95833333333334,116.20833333333333
2025-10-15,109.63333333333333,103.64583333333333,1829.25,79.38333333333334,74.15833333333333,9.75,0.5804166666666667,8.833333333333334,0.6791666666666667,174.75,121.875
2025-10-16,79.89166666666667,75.38333333333334,776.4166666666666,60.50833333333333,57.875,4.666666666666667,0.8525,6.708333333333333,0.17500000000000002,169.58333333333334,114.16666666666667
2025-10-17,57.49583333333334,53.40833333333333,705.5416666666666,41.84166666666667,43.75,19.583333333333332,0.28833333333333333,7.083333333333333,0.5895833333333333,159.79166666666666,99.16666666666667
2025-10-18,35.36666666666667,34.46666666666666,900.0416666666666,40.275,29.224999999999998,29.333333333333332,0.25375,1.4166666666666667,0.69375,85.375,55.375
2025-10-19,50.25416666666666,48.550000000000004,1198.2916666666667,47.59583333333333,36.35,26.875,0.24291666666666667,2.75,0.8333333333333334,138.83333333333334,80.83333333333333
2025-10-20,42.916666666666664,39.954166666666666,1077.25,44.20416666666667,30.470833333333335,23.875,0.11541666666666667,4.083333333333333,0.8270833333333334,97.91666666666667,67.33333333333333
2025-10-21,74.7625,71.64999999999999,1903.875,54.145833333333336,49.362500000000004,16.25,0.18500000000000003,3.9166666666666665,0.7999999999999999,147.95833333333334,86.83333333333333
2025-10-22,123.87916666666666,119.9875,2420.25,64.12916666666666,89.32083333333333,4.375,0.6358333333333334,4.125,0.45208333333333334,171.08333333333334,116.54166666666667
2025-10-23,166.26250000000002,159.20000000000002,1967.0833333333333,55.80416666666667,104.00833333333333,5.416666666666667,0.8079166666666667,11.458333333333334,0.42500000000000004,191.04166666666666,146.41666666666666
